plant_id,plant_type,country,capacity_mw,generation_mwh,co2_emissions_tons,energy_price_eur_mwh,date
372,Hydro,France,367.48,2890.48,389.17,44.21,2023-12-22
203,Solar,France,153.97,2964.8,363.27,163.9,2024-12-13
492,Coal,Germany,189.71,1838.55,1812.66,136.54,2024-06-28
398,Gas,Germany,177.5,1955.55,1898.29,199.76,2024-12-06
345,Coal,Germany,182.22,1435.28,1424.33,85.26,2023-04-16
275,Wind,Italy,218.26,3004.56,1996.97,98.58,2023-05-13
138,Hydro,Italy,15.4,4209.2,100.79,117.77,2024-06-09
269,Solar,Germany,424.14,3185.75,1438.87,163.07,2024-05-13
346,Gas,Italy,441.49,2389.28,374.74,106.03,2023-03-03
125,Hydro,Netherlands,24.58,364.96,752.79,53.94,2023-06-25
454,Gas,Germany,389.12,1275.91,588.07,169.61,2024-12-19
405,Coal,Italy,40.77,4232.83,1738.03,59.15,2024-01-07
112,Gas,France,404.87,2011.24,234.82,44.44,2023-11-04
415,Gas,Germany,308.43,4433.55,617.93,93.33,2024-06-01
490,Coal,Germany,156.64,1251.39,1512.91,123.38,2023-02-07
412,Coal,Germany,308.87,2899.82,1496.53,169.34,2023-03-21
135,Hydro,Spain,255.79,4820.5,1082.51,49.7,2023-09-17
272,Solar,Germany,319.7,2806.41,1625.93,41.05,2024-07-12
119,Coal,France,240.31,1084.16,169.81,193.11,2024-02-29
420,Hydro,Italy,387.57,1186.26,9.68,159.52,2024-03-01
363,Gas,Germany,27.41,830.55,206.5,95.07,2024-06-30
499,Gas,Netherlands,175.42,155.09,1636.59,153.14,2024-08-20
241,Wind,Italy,281.85,3477.51,991.4,48.16,2024-05-31
470,Coal,France,296.18,3926.27,768.61,35.2,2024-09-09
242,Hydro,Spain,88.92,4110.27,468.73,89.96,2023-03-27
191,Hydro,France,41.89,414.93,259.66,168.02,2023-08-11
453,Solar,Spain,15.38,4714.21,1158.64,61.09,2023-12-08
421,Hydro,Italy,209.44,3111.41,1280.95,41.41,2024-05-13
387,Coal,Spain,168.54,487.32,99.93,123.94,2023-03-09
314,Hydro,Italy,286.06,470.2,145.67,193.17,2023-07-22
441,Wind,France,227.51,2573.51,1457.12,66.68,2024-03-31
150,Gas,France,200.06,1259.26,870.41,117.56,2023-08-14
252,Gas,Spain,422.44,1233.52,632.93,153.0,2024-10-11
285,Hydro,Netherlands,312.65,108.25,967.16,83.26,2023-04-16
162,Hydro,France,324.82,2437.6,389.96,80.54,2023-10-26
289,Hydro,Spain,194.0,478.64,51.97,139.53,2024-09-27
224,Hydro,Germany,389.54,429.98,695.98,100.89,2024-05-23
249,Wind,Italy,80.28,835.3,653.69,185.82,2024-05-07
413,Coal,Germany,203.99,102.76,804.77,46.11,2023-12-31
157,Wind,Germany,28.35,562.33,1008.16,88.93,2023-04-28
441,Wind,Germany,62.14,2992.0,1600.15,25.33,2024-02-21
404,Wind,Spain,45.36,1320.67,1810.12,54.72,2023-07-19
279,Gas,France,223.51,390.67,355.57,96.43,2023-11-21
269,Wind,Germany,350.18,720.64,795.15,86.48,2023-05-23
425,Hydro,Spain,159.78,263.56,47.06,79.04,2024-01-27
370,Wind,France,18.17,3895.94,1291.76,26.13,2024-08-23
153,Hydro,Italy,355.07,2829.36,696.25,125.23,2023-01-18
200,Coal,France,107.68,2396.96,863.11,180.06,2023-02-27
363,Gas,France,362.72,4372.68,133.48,71.36,2024-03-24
152,Coal,Germany,8.64,444.29,1686.32,74.37,2024-05-04
159,Coal,Spain,159.61,233.98,1464.79,141.54,2024-05-01
207,Gas,Netherlands,312.51,2149.26,324.05,159.39,2024-09-19
104,Hydro,Italy,436.22,1356.9,11.56,186.11,2024-11-26
202,Hydro,Spain,378.29,2405.3,233.62,77.19,2023-07-23
295,Hydro,Germany,227.56,4521.98,982.41,79.1,2024-05-24
361,Gas,Spain,360.66,2258.98,1624.04,124.65,2024-08-25
464,Wind,Netherlands,271.08,897.43,1439.42,66.19,2023-02-12
471,Solar,Italy,407.63,3999.27,1276.69,58.53,2023-12-10
449,Wind,France,387.17,1974.52,1597.77,83.36,2024-01-30
146,Wind,Italy,488.05,3787.48,1023.51,56.3,2023-09-26
454,Coal,Netherlands,56.94,749.89,1331.02,47.43,2023-08-05
410,Solar,Italy,173.65,1718.93,1669.72,158.26,2023-04-07
407,Hydro,Italy,100.23,161.89,1108.8,168.24,2024-12-12
243,Wind,Germany,317.23,1215.39,1210.73,197.35,2024-02-11
368,Gas,France,333.69,3252.72,1244.47,80.62,2024-11-25
469,Wind,Netherlands,105.89,1501.07,1858.31,171.7,2024-03-18
223,Hydro,Germany,213.67,739.08,909.79,32.66,2023-10-04
205,Wind,Italy,303.06,328.39,181.1,109.98,2024-10-18
257,Coal,Italy,331.18,3033.64,1741.49,39.72,2023-02-11
246,Coal,Spain,55.81,431.6,111.78,65.86,2023-10-16
244,Wind,Germany,460.93,4004.06,92.26,52.06,2023-08-12
219,Coal,Netherlands,21.87,1818.05,390.43,100.69,2024-05-29
418,Gas,Netherlands,486.61,1559.47,146.84,96.29,2023-10-24
374,Solar,Netherlands,161.58,3142.74,1043.56,96.7,2024-11-10
191,Wind,Netherlands,161.59,2805.26,1752.02,59.66,2023-12-13
157,Gas,Italy,225.78,4938.56,488.26,168.36,2024-10-01
445,Gas,Italy,349.0,303.62,100.21,49.04,2023-06-13
328,Gas,Germany,84.0,4264.28,504.04,157.72,2023-11-27
216,Hydro,France,131.22,3017.39,580.55,182.44,2023-08-11
417,Wind,Netherlands,480.98,4418.97,1731.7,82.52,2023-01-22
378,Wind,Italy,439.04,3484.87,1314.56,143.15,2024-07-25
226,Wind,Germany,110.13,3823.63,296.75,157.67,2024-06-28
492,Solar,Netherlands,288.64,3944.16,578.98,84.78,2024-12-27
495,Gas,France,105.78,125.02,1259.81,103.34,2024-04-08
228,Wind,Netherlands,277.28,4199.54,106.53,23.12,2024-05-02
157,Coal,Spain,186.06,3412.9,1358.09,58.11,2024-12-10
221,Hydro,Netherlands,184.4,4739.55,1748.53,114.59,2024-01-23
100,Solar,Spain,319.36,709.3,1734.42,62.62,2024-12-22
338,Hydro,France,129.66,4611.8,118.28,66.43,2023-05-20
389,Gas,Spain,205.11,4279.66,1616.95,84.55,2024-02-26
195,Coal,France,463.0,1170.35,1002.93,136.51,2023-03-05
225,Gas,Germany,378.91,664.15,1000.68,115.91,2023-01-20
217,Wind,Spain,194.73,3161.63,1156.61,42.5,2023-05-07
147,Hydro,Netherlands,118.98,3395.99,816.88,105.04,2024-04-18
188,Coal,Netherlands,331.21,3569.04,1428.3,46.5,2023-02-09
336,Hydro,Germany,404.81,4235.5,644.27,97.57,2023-01-08
472,Solar,Italy,431.08,2805.7,1494.39,181.44,2024-06-03
484,Coal,France,284.32,1455.6,1852.38,111.51,2023-05-05
371,Solar,Italy,260.82,4292.47,256.38,199.98,2024-09-22
288,Coal,Italy,361.22,2195.29,890.3,88.88,2024-06-10
291,Wind,Germany,92.0,2201.33,37.48,50.8,2023-07-12
168,Hydro,Germany,426.81,2487.79,881.0,175.68,2023-09-04
377,Hydro,Spain,41.59,4186.0,874.46,53.75,2023-01-18
448,Gas,Spain,303.49,4855.35,1452.99,120.67,2024-11-05
346,Coal,Spain,296.9,896.94,708.9,95.22,2024-12-01
175,Coal,Spain,158.8,654.61,1773.48,190.12,2023-07-04
253,Solar,Spain,22.55,1474.67,797.68,185.59,2023-01-25
243,Coal,Netherlands,360.34,4526.02,1105.2,137.66,2023-09-26
185,Hydro,Germany,16.97,2664.21,519.15,175.69,2024-12-03
284,Coal,France,93.91,78.01,312.09,60.67,2024-02-22
384,Gas,France,274.4,2930.5,1315.32,105.05,2024-09-16
319,Gas,France,470.29,2767.34,841.55,193.45,2024-08-07
168,Hydro,France,37.64,445.16,1234.76,87.98,2023-11-07
146,Hydro,France,291.5,787.37,1217.28,135.13,2023-01-13
193,Hydro,Netherlands,167.8,510.51,978.51,66.9,2024-09-21
337,Coal,Germany,336.36,2629.72,604.1,123.01,2023-02-22
303,Coal,Spain,476.69,2678.36,393.71,97.23,2024-04-27
499,Wind,Spain,137.95,2327.69,364.58,29.62,2023-09-28
317,Solar,Spain,478.18,2282.33,1074.43,149.66,2024-07-25
440,Coal,Germany,435.96,2923.22,593.38,56.29,2023-04-03
138,Wind,Germany,305.49,3327.67,1117.98,129.72,2024-04-17
199,Wind,Netherlands,380.33,4820.72,1592.66,133.34,2024-06-24
388,Gas,Netherlands,433.12,2748.41,1000.4,152.98,2024-10-14
353,Coal,Spain,402.72,1365.16,942.38,107.19,2024-06-15
321,Wind,Germany,166.72,4874.27,1900.28,168.61,2023-08-10
456,Gas,Spain,407.24,573.53,751.88,91.17,2024-05-03
122,Solar,Netherlands,160.19,1597.68,59.46,87.99,2023-05-25
349,Gas,Spain,434.2,4517.0,1763.41,99.7,2023-11-22
109,Solar,Netherlands,131.46,4722.14,448.88,177.52,2023-03-29
345,Hydro,Italy,288.27,3242.78,1194.83,151.3,2024-02-27
424,Hydro,France,348.0,122.38,1875.23,132.23,2024-10-18
199,Gas,Italy,215.77,2240.73,1489.53,146.57,2023-01-02
389,Hydro,Spain,392.57,4667.14,1667.69,157.07,2024-10-05
279,Coal,Spain,463.05,4454.01,846.95,134.1,2024-03-03
322,Gas,Germany,97.2,4474.19,918.34,103.86,2023-09-09
493,Wind,France,21.55,1504.57,118.84,60.67,2024-03-04
349,Coal,Netherlands,315.13,4132.84,1337.39,186.34,2024-03-14
246,Gas,Spain,303.08,3377.95,1488.53,149.76,2024-09-19
195,Solar,Netherlands,173.95,4473.84,1059.27,63.81,2023-08-23
356,Hydro,Netherlands,393.8,3207.67,1705.56,179.31,2023-07-15
424,Hydro,Netherlands,413.94,1907.0,218.87,151.73,2024-11-03
103,Hydro,Italy,169.33,3190.29,175.96,129.58,2023-12-21
115,Gas,Netherlands,342.72,1821.31,258.47,96.32,2024-11-24
379,Coal,Germany,322.8,62.36,1725.9,106.42,2024-07-08
435,Solar,Italy,174.61,4093.01,373.67,106.68,2023-08-18
346,Hydro,Italy,484.73,4254.37,145.03,125.21,2024-04-15
357,Coal,Spain,176.47,3752.99,1586.81,83.79,2023-08-31
483,Wind,France,312.04,1176.11,1395.85,96.96,2023-10-26
259,Wind,France,193.16,722.67,319.45,82.57,2023-04-10
439,Solar,Spain,10.86,891.18,1526.79,195.04,2023-09-21
251,Hydro,France,50.36,2529.87,588.76,105.83,2024-12-05
495,Wind,Netherlands,120.0,1358.08,58.65,154.35,2024-07-01
277,Coal,Germany,407.02,4397.67,69.74,97.32,2023-01-26
262,Coal,Netherlands,223.82,2744.63,242.29,172.37,2023-09-28
479,Wind,France,296.37,2278.31,1638.65,77.3,2023-03-10
132,Hydro,France,472.21,4364.37,794.9,72.25,2023-03-28
278,Solar,Germany,77.78,451.31,755.35,27.55,2023-09-03
200,Hydro,Italy,431.6,4361.36,1586.64,104.26,2023-01-06
367,Gas,Italy,192.72,4020.55,1292.55,155.64,2023-07-26
422,Wind,Germany,172.05,3451.07,1764.64,66.09,2024-10-24
164,Gas,Italy,314.64,599.44,49.76,82.24,2024-04-16
267,Wind,France,449.83,309.35,332.45,54.26,2024-06-26
429,Solar,Italy,177.53,872.25,1707.64,39.01,2023-08-10
142,Hydro,France,381.9,1387.98,1921.02,178.52,2024-07-22
143,Hydro,Spain,14.52,3100.36,589.64,122.42,2023-08-20
384,Wind,Netherlands,313.44,447.67,73.38,177.65,2023-07-24
496,Coal,Italy,317.13,956.05,21.89,23.96,2024-08-03
111,Gas,Spain,280.25,1042.06,57.88,21.52,2023-10-06
194,Hydro,Italy,469.22,3369.98,1317.88,121.98,2023-06-05
401,Hydro,Spain,469.6,1763.55,503.38,112.08,2024-10-05
485,Wind,Germany,174.32,1412.52,741.49,80.18,2023-04-06
352,Coal,Spain,230.9,194.0,741.62,89.74,2024-10-26
341,Gas,France,397.23,517.05,495.62,24.79,2023-11-05
134,Coal,Germany,422.74,2771.15,359.76,159.42,2023-11-30
314,Coal,Germany,211.89,3185.07,1044.57,94.4,2023-12-23
436,Wind,France,177.77,3724.15,136.79,151.55,2023-11-30
189,Coal,Italy,411.21,2512.56,915.83,188.71,2023-04-07
363,Gas,Germany,191.55,1381.66,839.05,21.61,2024-11-09
192,Solar,Italy,205.59,1497.6,581.2,152.81,2023-03-12
189,Solar,Netherlands,72.09,3271.6,164.21,178.39,2023-04-24
214,Gas,Spain,273.76,2160.66,1313.59,174.63,2023-05-02
204,Wind,Spain,166.59,833.97,1204.46,185.19,2023-10-02
490,Hydro,France,297.35,69.23,1484.37,51.47,2023-02-01
295,Wind,France,226.86,1336.98,1064.24,36.36,2023-12-20
413,Gas,Spain,375.33,3790.02,1021.81,21.01,2023-07-29
213,Coal,Netherlands,142.5,3340.42,487.97,121.82,2023-08-13
174,Solar,France,90.14,533.04,795.61,168.69,2023-01-31
475,Coal,Netherlands,352.97,2248.63,1072.18,149.2,2023-01-14
316,Wind,France,195.14,765.82,146.73,156.18,2024-08-28
376,Gas,Germany,283.98,2391.04,1407.61,70.12,2024-04-14
348,Solar,Italy,470.83,597.88,1862.58,181.92,2024-10-28
263,Gas,Spain,244.63,3413.25,1939.13,172.85,2024-02-06
493,Solar,Italy,80.43,2940.64,1624.11,34.07,2024-04-26
456,Solar,Spain,216.22,1332.13,1618.53,173.46,2024-07-12
291,Solar,France,241.87,4962.5,330.55,168.28,2024-03-11
326,Wind,Italy,384.16,2963.77,655.19,108.34,2023-10-07
276,Gas,Netherlands,101.62,1380.26,1523.09,144.51,2024-11-30
198,Hydro,France,176.72,1820.84,74.54,53.84,2024-06-27
135,Hydro,Germany,29.76,4585.01,164.98,172.3,2024-01-29
195,Hydro,Italy,352.48,1055.81,1277.49,167.65,2023-06-19
251,Gas,Italy,373.25,1058.65,868.6,181.13,2024-05-12
250,Coal,Germany,231.31,2874.29,1366.12,24.17,2023-09-12
289,Gas,Spain,271.44,1694.08,513.43,171.5,2023-06-09
323,Solar,France,376.16,1555.72,162.13,39.14,2024-05-10
136,Coal,Germany,137.81,2081.03,1658.79,61.25,2023-08-27
367,Solar,Netherlands,305.45,4164.03,1565.33,28.35,2023-07-11
468,Solar,France,482.14,4213.01,925.17,44.27,2023-08-01
282,Gas,Germany,330.69,3346.04,1760.96,130.59,2024-08-23
112,Hydro,Germany,43.66,2907.62,445.86,50.22,2023-07-30
378,Coal,Italy,148.68,127.37,734.31,168.47,2023-04-23
316,Wind,Italy,261.97,2847.27,485.4,77.52,2024-08-07
454,Hydro,Italy,40.97,4772.74,173.2,101.88,2024-12-08
460,Wind,France,339.9,4194.77,1305.59,174.06,2023-09-13
385,Gas,Spain,328.84,764.87,1183.1,92.19,2024-09-14
372,Coal,France,438.78,4871.18,889.17,115.1,2023-02-19
468,Gas,Italy,252.5,1122.34,1719.96,25.8,2024-05-21
161,Wind,Italy,347.61,662.89,987.32,85.61,2023-03-14
183,Solar,France,95.1,1480.24,900.51,87.11,2023-02-02
467,Gas,Germany,6.42,748.66,1362.94,167.83,2023-05-27
316,Coal,Germany,90.27,1162.16,75.52,37.9,2023-03-01
441,Gas,Italy,35.8,1578.58,557.23,41.88,2023-06-07
496,Hydro,Italy,216.72,2974.36,1667.35,150.38,2023-02-01
286,Gas,Spain,236.81,3088.23,259.68,155.44,2023-09-03
118,Wind,Germany,324.01,2695.46,1638.03,114.08,2024-08-02
276,Gas,Spain,74.68,1525.95,1269.19,82.41,2024-08-13
199,Coal,Italy,111.28,4769.36,1602.37,125.03,2024-12-03
495,Gas,Italy,400.17,1519.16,156.13,146.56,2024-08-05
332,Gas,Spain,290.38,2035.1,1410.87,45.2,2024-06-06
175,Coal,Spain,19.53,2140.22,1557.3,105.25,2024-12-02
364,Gas,Italy,424.96,161.12,50.38,151.75,2023-06-27
383,Coal,Netherlands,316.75,2172.48,1454.84,67.1,2023-12-10
305,Wind,Italy,97.39,1724.82,975.68,113.04,2024-12-03
322,Coal,Germany,129.77,399.98,25.8,94.72,2023-05-11
483,Wind,Italy,279.01,4065.15,1293.96,38.81,2023-11-07
151,Wind,France,282.6,3573.0,482.97,163.24,2024-06-26
438,Coal,Italy,403.57,1453.08,1930.09,36.83,2023-12-02
466,Gas,Netherlands,182.5,1340.0,1956.17,118.32,2024-12-09
243,Hydro,Germany,276.91,4528.39,6.13,26.74,2023-09-02
472,Coal,Italy,293.36,986.22,268.55,74.24,2024-12-27
168,Gas,Spain,281.54,4374.77,1029.15,20.56,2023-11-01
198,Wind,Germany,41.09,435.16,1256.94,192.5,2024-03-05
495,Solar,Germany,208.57,4205.77,1264.98,79.91,2023-01-17
124,Hydro,Netherlands,172.75,2731.16,1441.63,195.65,2023-01-01
478,Gas,Spain,496.42,3890.49,349.94,106.38,2023-05-27
152,Hydro,France,235.52,510.03,599.75,183.32,2024-09-06
250,Solar,Italy,220.44,2129.17,1076.12,53.77,2023-01-10
243,Solar,France,244.43,2279.17,283.26,28.3,2023-03-21
156,Solar,Spain,460.04,2600.8,1622.66,52.05,2023-06-08
138,Coal,Germany,307.67,3157.61,1569.18,128.87,2024-08-23
208,Hydro,Netherlands,197.63,1977.48,1364.15,193.6,2024-11-21
280,Coal,Netherlands,456.73,2264.82,664.51,27.27,2024-08-30
141,Solar,Germany,465.27,1882.82,1163.19,137.62,2023-04-09
285,Gas,Netherlands,135.83,3508.34,10.52,38.61,2023-12-16
497,Solar,France,199.73,4546.64,1200.02,117.0,2023-05-11
322,Coal,Germany,483.4,615.87,99.38,137.04,2023-07-04
221,Solar,Italy,272.82,1473.17,441.41,120.62,2024-08-26
232,Solar,Italy,218.71,1137.75,696.62,118.39,2023-11-03
262,Coal,Spain,101.73,4699.85,1291.01,168.27,2024-06-14
314,Coal,Germany,195.3,2992.61,484.0,100.82,2023-08-31
320,Gas,France,317.46,757.32,261.1,30.93,2023-09-16
334,Coal,Germany,24.16,2019.73,992.85,112.19,2024-04-08
430,Gas,Germany,46.24,2394.77,1501.66,109.85,2023-03-02
245,Wind,France,7.66,3133.75,781.19,169.29,2024-02-11
338,Wind,Netherlands,113.37,1115.69,1716.7,189.6,2023-06-05
175,Coal,France,95.58,2535.06,1882.52,184.88,2024-09-05
108,Solar,Germany,426.15,4017.49,1428.09,175.09,2023-05-09
173,Hydro,Germany,96.69,3316.93,1615.04,97.1,2023-01-14
352,Solar,Germany,332.28,565.81,1108.35,56.43,2023-04-11
329,Coal,Germany,63.59,4565.84,1152.13,51.29,2024-02-01
106,Gas,Spain,298.81,1725.86,73.36,159.25,2024-01-10
273,Solar,Netherlands,220.63,2151.5,1061.67,191.5,2023-10-09
240,Wind,Germany,207.29,3477.27,1055.28,156.52,2024-01-17
267,Coal,Spain,429.0,2333.26,1118.52,162.65,2024-09-13
269,Solar,Germany,88.02,2960.57,448.36,193.61,2024-09-21
492,Solar,Netherlands,299.63,2414.83,774.16,188.41,2024-06-23
382,Gas,Netherlands,411.82,1573.62,1898.01,41.2,2023-09-03
221,Gas,France,358.38,2232.66,1704.09,175.83,2024-07-21
293,Gas,Spain,491.76,1592.35,906.94,182.43,2024-07-03
104,Hydro,Netherlands,6.04,2270.77,836.61,39.04,2024-01-02
128,Coal,Italy,442.76,1052.45,1567.31,179.14,2023-10-05
264,Coal,Germany,308.66,350.38,796.13,146.68,2024-03-05
438,Wind,Netherlands,6.23,3508.93,1201.28,149.56,2023-04-12
235,Wind,Spain,235.42,673.37,1742.02,193.41,2024-10-28
464,Coal,Spain,384.88,4120.33,386.51,88.25,2024-05-11
420,Solar,Spain,95.36,1851.43,1483.2,154.49,2024-02-13
441,Coal,France,340.85,1282.16,1994.93,151.7,2024-11-08
244,Hydro,Germany,74.14,2078.4,76.24,157.77,2024-06-12
426,Wind,Italy,402.71,790.6,59.1,112.12,2024-02-25
316,Wind,Spain,286.39,4252.61,1394.48,114.66,2023-02-03
400,Wind,Germany,21.77,875.4,887.97,175.71,2024-12-24
231,Coal,Spain,49.98,2494.42,366.33,59.14,2024-10-19
391,Wind,Spain,432.61,851.89,1035.91,131.1,2024-04-22
169,Wind,Italy,21.34,276.23,1782.4,112.69,2024-08-13
351,Coal,Germany,152.78,3998.76,1045.58,94.66,2024-10-30
374,Solar,Spain,285.62,2809.14,1880.34,180.25,2024-01-26
463,Wind,France,110.65,436.64,1139.18,28.34,2023-04-29
281,Wind,Spain,115.99,4469.88,372.45,84.28,2023-08-26
266,Wind,Germany,389.14,1993.23,1677.03,151.13,2024-03-09
190,Hydro,Netherlands,149.04,2159.19,760.17,101.47,2023-10-13
301,Coal,Spain,24.1,2499.66,1207.24,161.98,2024-10-24
445,Wind,France,361.96,1161.93,786.23,108.81,2024-03-28
118,Hydro,France,477.41,2776.33,849.9,46.78,2023-06-15
138,Solar,Spain,416.81,1287.33,346.58,134.69,2024-04-04
225,Solar,Germany,276.54,4188.29,1251.45,80.31,2023-03-13
272,Hydro,Spain,215.32,4139.49,632.05,48.81,2023-07-15
240,Solar,France,462.96,2411.56,701.38,130.47,2023-03-22
341,Gas,Spain,384.28,2682.43,388.2,172.19,2024-03-21
319,Solar,France,287.48,4964.71,685.21,98.27,2023-08-21
225,Gas,Netherlands,440.51,3987.04,1642.68,74.28,2024-06-22
157,Hydro,Spain,302.85,361.33,1908.85,192.16,2024-01-09
247,Gas,Italy,486.88,904.38,879.31,144.29,2023-08-29
416,Solar,Spain,429.85,3000.69,1497.74,88.61,2023-07-05
482,Wind,France,277.47,1889.79,1819.07,73.9,2024-04-13
460,Gas,Germany,461.8,4029.54,506.73,45.34,2024-04-11
100,Solar,France,174.51,3223.22,267.15,103.53,2024-11-21
486,Wind,Netherlands,351.96,4953.9,486.61,80.4,2023-01-20
447,Hydro,Germany,89.78,113.78,1780.72,199.19,2024-04-27
289,Hydro,Italy,448.21,2219.99,612.06,94.91,2023-03-21
290,Coal,Italy,127.78,2067.17,1051.5,50.3,2024-01-04
468,Hydro,Netherlands,474.77,2199.41,1929.96,70.67,2023-01-23
411,Coal,Netherlands,13.41,4431.79,952.37,20.89,2023-12-11
216,Hydro,Netherlands,342.51,2059.68,732.49,120.7,2024-08-22
233,Hydro,Netherlands,79.28,3991.77,1844.82,180.32,2024-07-15
157,Hydro,Spain,386.55,3181.58,213.23,126.63,2024-02-11
143,Coal,France,248.49,2464.22,1415.92,35.22,2023-09-20
272,Coal,Spain,455.28,3479.54,861.93,159.52,2023-10-23
259,Gas,Germany,358.96,1183.97,1572.9,50.53,2023-07-31
272,Solar,Italy,385.29,754.35,942.93,69.29,2023-06-23
416,Solar,Italy,64.64,4837.53,1661.46,56.39,2024-08-12
402,Solar,Germany,52.8,1988.06,861.62,190.11,2023-04-08
248,Hydro,Italy,426.03,1553.33,310.36,110.6,2023-03-21
179,Solar,Netherlands,116.76,1363.42,797.67,152.46,2023-08-04
473,Coal,Netherlands,434.14,3130.44,261.93,164.18,2024-12-13
312,Gas,Netherlands,75.56,4982.35,113.49,114.47,2024-07-14
302,Wind,Germany,157.68,4479.69,484.38,139.01,2023-09-02
351,Gas,France,464.73,2032.27,835.9,71.56,2023-01-26
328,Solar,Germany,420.66,4481.72,260.28,195.86,2024-03-19
263,Solar,France,31.85,2312.64,1387.68,49.65,2024-09-12
326,Coal,Italy,226.81,591.06,1266.38,31.76,2023-03-22
246,Gas,Italy,455.38,979.93,1608.73,81.16,2024-06-29
119,Coal,Italy,12.31,1252.78,483.8,191.86,2023-02-22
146,Coal,France,58.12,4592.74,756.65,106.39,2023-09-12
332,Wind,Italy,324.37,4895.97,1317.78,32.58,2024-09-04
404,Coal,Germany,56.97,1174.19,812.92,143.98,2023-08-01
113,Coal,France,227.17,2045.11,768.14,198.15,2024-03-20
242,Wind,Netherlands,256.37,4908.67,693.84,20.89,2023-05-24
100,Hydro,France,430.83,4243.62,993.29,105.76,2023-10-23
472,Hydro,Germany,478.91,2242.04,816.19,163.07,2024-05-15
153,Wind,Germany,258.55,2290.5,1094.45,101.11,2023-03-04
473,Coal,Germany,257.63,4399.12,1974.18,81.38,2024-04-29
358,Solar,Italy,364.76,195.25,970.84,56.99,2023-06-29
243,Gas,Netherlands,100.29,4656.86,1550.04,44.08,2023-10-25
111,Solar,Netherlands,470.72,492.36,1336.97,37.76,2023-01-14
429,Solar,Spain,5.59,4512.09,1114.23,159.44,2023-01-03
323,Coal,Germany,5.89,367.12,1477.39,76.29,2024-01-22
371,Gas,Italy,314.7,4847.07,1274.67,101.88,2024-03-16
457,Gas,France,174.03,92.33,135.04,172.39,2023-08-01
255,Hydro,Italy,202.07,4826.38,1491.4,91.61,2023-04-14
472,Wind,Germany,114.61,357.53,1810.24,33.39,2023-09-30
107,Coal,Italy,206.86,669.52,1609.93,95.24,2024-06-16
221,Gas,Germany,414.85,4816.48,758.87,122.97,2024-06-25
447,Coal,France,351.13,3969.25,1804.97,22.65,2023-01-17
263,Hydro,France,51.85,4207.07,203.09,124.61,2024-12-15
189,Solar,Netherlands,33.06,2185.86,761.83,46.95,2024-03-22
235,Gas,Spain,255.57,446.95,9.92,39.83,2023-09-19
285,Hydro,Italy,366.43,787.06,719.07,147.55,2024-03-06
415,Coal,Spain,333.92,4622.33,82.48,46.54,2023-01-04
277,Hydro,Italy,432.74,1952.95,1500.78,37.99,2024-10-10
127,Hydro,Netherlands,70.97,3790.6,546.07,101.49,2023-06-29
319,Hydro,Netherlands,304.85,3466.26,1100.42,93.57,2024-02-25
456,Hydro,France,384.18,2395.29,1183.57,137.59,2023-02-14
140,Hydro,France,469.23,4309.94,617.06,190.96,2023-04-19
327,Hydro,France,54.94,3289.8,491.25,36.88,2023-10-15
291,Wind,Italy,123.62,3712.05,1101.97,188.88,2023-04-18
244,Coal,Spain,180.52,4192.6,478.55,152.95,2023-07-29
300,Solar,Spain,272.67,1152.09,314.34,69.48,2024-04-02
311,Coal,France,207.26,1501.72,1488.87,180.91,2024-09-17
319,Gas,Netherlands,431.25,3789.81,640.08,28.68,2023-07-01
339,Gas,Spain,475.51,4154.56,895.37,197.02,2024-12-27
496,Coal,Netherlands,39.69,3008.25,1824.65,159.94,2024-10-29
145,Hydro,France,351.34,4966.8,254.54,79.35,2024-03-16
134,Wind,Italy,61.57,4396.19,128.28,143.28,2023-07-22
352,Solar,Germany,449.49,4012.62,859.44,195.24,2023-10-21
489,Hydro,Spain,75.34,1264.49,1229.71,82.21,2024-10-01
181,Coal,France,495.8,1698.47,931.0,99.78,2024-02-14
470,Coal,France,216.74,1835.64,17.04,171.78,2024-06-10
355,Wind,Spain,194.06,509.59,811.57,100.87,2023-01-07
296,Wind,Germany,295.21,3670.63,961.98,41.93,2023-06-13
402,Coal,Italy,200.21,2090.36,1893.57,137.06,2023-04-07
109,Hydro,Spain,121.17,3123.96,152.98,82.42,2024-03-15
411,Hydro,Italy,316.43,3561.8,1376.31,189.68,2023-12-17
385,Hydro,France,365.54,91.38,789.24,39.22,2024-01-12
341,Solar,Spain,472.93,286.71,1747.02,108.75,2023-03-03
350,Solar,Italy,207.51,1708.77,1318.84,153.2,2023-05-02
464,Hydro,Netherlands,354.36,3294.96,787.69,181.27,2024-05-09
104,Coal,Netherlands,417.63,2417.35,1279.2,154.88,2023-08-30
218,Wind,Netherlands,416.53,4697.5,892.89,188.39,2024-09-17
388,Gas,Italy,21.96,1321.59,1434.81,154.7,2024-11-29
